Model,Version,Download,SHA-256 Checksum
"""秋田""适用于 Pixel 8a"
“哈士奇”适用于 Pixel 8 Pro,14.0.0（UD1A.230803.022，2023 年 9 月，AT&T/欧洲、中东和非洲地区/日本/印度）,https://flash.android.com/build/10683547?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ud1a.230803.022-factory-38765209.zip,38765209a6e1c3df8bed46d4133bc5c494197fbdde841e9b726a5c70aa23979a
“哈士奇”适用于 Pixel 8 Pro,14.0.0（UD1A.230803.041，2023 年 10 月）,https://flash.android.com/build/10808477?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ud1a.230803.041-factory-f26063c5.zip,f26063c5cd9d4810d2f69007dbb8af5f7f06a1e7a2f866a1e8a121e89c445c00
“哈士奇”适用于 Pixel 8 Pro,14.0.0（UD1A.231105.004，2023 年 11 月）,https://flash.android.com/build/11010374?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ud1a.231105.004-factory-38d2e6cf.zip,38d2e6cff75e04a15311d3a4d9f969bfd5c2d1b030f165258d5bd8be88b3b5d5
“哈士奇”适用于 Pixel 8 Pro,14.0.0（UQ1A.231205.015，2023 年 12 月）,https://flash.android.com/build/11084887?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-uq1a.231205.015-factory-3cd41d9b.zip,3cd41d9b3138e1abece66c48e46c5218a1ee09cfb4c86c6c9b49f9cb18c5e102
“哈士奇”适用于 Pixel 8 Pro,14.0.0（UQ1A.231205.015.A1，2023 年 12 月，Verizon）,https://flash.android.com/build/11085482?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-uq1a.231205.015.a1-factory-4f2b1019.zip,4f2b101993eaf5169a3a85f683bc82b7a0108b8697fcdcc8518caf6b05af50c7
“哈士奇”适用于 Pixel 8 Pro,14.0.0（UQ1A.240105.004，2024 年 1 月）,https://flash.android.com/build/11206848?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-uq1a.240105.004-factory-498499a8.zip,498499a85689c8813dd2454f849b3df4f1a9961624de935d74741996dc1924fb
“哈士奇”适用于 Pixel 8 Pro,14.0.0（UQ1A.240105.004.A1，2024 年 1 月，Verizon）,https://flash.android.com/build/11206926?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-uq1a.240105.004.a1-factory-c0df8be8.zip,c0df8be824d2262cbf082a11116d6c71d016ab779f57ebb03614ed83ad2d3801
“哈士奇”适用于 Pixel 8 Pro,14.0.0（UQ1A.240205.004，2024 年 2 月）,https://flash.android.com/build/11269751?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-uq1a.240205.004-factory-594e3ca4.zip,594e3ca49d445b04587bb78289dc726606d3d8878fb5cdfb39434f5714d15224
“哈士奇”适用于 Pixel 8 Pro,14.0.0（UQ1A.240205.004.A1，2024 年 2 月，Verizon、Verizon MVNO）,https://flash.android.com/build/11269968?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-uq1a.240205.004.a1-factory-a74ab18e.zip,a74ab18e1374a4ba2def234cca41f60844b6ecd7db78cdcf9576b15e8eadeab3
“哈士奇”适用于 Pixel 8 Pro,14.0.0（UQ1A.240205.004.B1，2024 年 2 月，Softbank）,https://flash.android.com/build/11318806?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-uq1a.240205.004.b1-factory-768b14e2.zip,768b14e20b1c4008af9a04a70500283da105776dcc8dd8ce68830672244b857c
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP1A.240305.019.A1，2024 年 3 月）,https://flash.android.com/build/11445699?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap1a.240305.019.a1-factory-1091bcb2.zip,1091bcb2bfa130d53d225bd133b1ea2e3186683bb621785af61777a386aed6b0
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP1A.240405.002，2024 年 4 月）,https://flash.android.com/build/11480754?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap1a.240405.002-factory-e2ea86d4.zip,e2ea86d45a89e38e0f5e7b638896b63636beac40173d743622951abd53e15dad
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP1A.240405.002.B1，2024 年 4 月）,https://flash.android.com/build/11677284?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap1a.240405.002.b1-factory-d548f99d.zip,d548f99d9b4ad3f27f219e236df32325a7ae0c70d9151a55a470de84515b698e
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP1A.240505.004，2024 年 5 月）,https://flash.android.com/build/11583682?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap1a.240505.004-factory-3d4330b9.zip,3d4330b901de99c11c71ccdd7852ca298ea9e8e6f6da724a82d983db54f47730
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP1A.240505.005，2024 年 5 月）,https://flash.android.com/build/11677807?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap1a.240505.005-factory-6fe67f4a.zip,6fe67f4a55f27e4b033dca50ad273aa0c2be56cc7931363292318b5531359ec1
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP1A.240505.005.A1，2024 年 5 月，Verizon、Verizon MVNO）,https://flash.android.com/build/11678256?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap1a.240505.005.a1-factory-56021c31.zip,56021c31e9d2fcbe8ef4ee3010d07f50b16ea68af0745be039b57102a79ab080
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP1A.240505.005.B1，2024 年 5 月，KDDI、KDDI MVNO）,https://flash.android.com/build/11766002?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap1a.240505.005.b1-factory-5f230066.zip,5f2300666c8cc9db6c698ffb8bbddb97d3a6d73eb117aeae6625fc0a65cd8120
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP2A.240605.024，2024 年 6 月）,https://flash.android.com/build/11860263?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap2a.240605.024-factory-778ebf06.zip,778ebf063af56bd7221731d49e97eff699b29c3985d919d19b00bbc7b2bd4158
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP2A.240605.024.A1，2024 年 6 月，Telus）,https://flash.android.com/build/11940202?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap2a.240605.024.a1-factory-7be03d54.zip,7be03d542c5e095470c9036f359388c77a5629f0b03cbf1e289094694b822913
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP2A.240705.005，2024 年 7 月）,https://flash.android.com/build/11942872?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap2a.240705.005-factory-5cd8df1e.zip,5cd8df1e27039b3af10e38247666839af30fb5eb598f4fb8730beb563c44d108
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP2A.240705.005.A1，2024 年 7 月，Telus）,https://flash.android.com/build/11944170?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap2a.240705.005.a1-factory-5ff9d4b9.zip,5ff9d4b947d2c39e8ebed62e81aa4af59c0ea684ba1573d9e7c885f58f5478af
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP2A.240805.005，2024 年 8 月）,https://flash.android.com/build/12025142?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap2a.240805.005-factory-06d11dac.zip,06d11dac76a73c42b81a3b143f663ecc65b405b3ca45c35a6d1a18d98e7e0a6d
“哈士奇”适用于 Pixel 8 Pro,14.0.0（AP2A.240805.005.D1，2024 年 8 月，Telus）,https://flash.android.com/build/12026590?target=husky-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/husky-ap2a.240805.005.d1-factory-0c13edae.zip,0c13edae79511a5025a05bf1404e686310c11664f49bfc449ea65533d03e6d41
"""柴""适用于 Pixel 8"
"""柴""适用于 Pixel 8",14.0.0（UD1A.230803.022.A5，2023 年 9 月，美国非 Verizon/AT&T/T-Mobile 运营商/CA/TW）,https://flash.android.com/build/10741305?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ud1a.230803.022.a5-factory-85c06d1d.zip,85c06d1dd95b2e157ea1ba3c78fc2df8dabeb42dcd58c9cdb6f015e2c0c7b455
"""柴""适用于 Pixel 8",14.0.0（UD1A.230803.022.B2，2023 年 9 月，T-Mobile）,https://flash.android.com/build/10741616?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ud1a.230803.022.b2-factory-829d0a85.zip,829d0a859ba4f15d510b46eea38d56b714338df03169cb430eb35d7d6a6b521a
"""柴""适用于 Pixel 8",14.0.0（UD1A.230803.022.C1，2023 年 9 月，AT&T/JP/EU/IN）,https://flash.android.com/build/10741189?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ud1a.230803.022.c1-factory-750b1e83.zip,750b1e833285b61c7a9625b0a85a5befee47af5a0ca603a42984fa38a3df3954
"""柴""适用于 Pixel 8",14.0.0（UD1A.230803.022.D1，2023 年 9 月，Verizon）,https://flash.android.com/build/10741523?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ud1a.230803.022.d1-factory-e99ecc75.zip,e99ecc7583f5e1fa6d482e09051a92ac3c14f1b219c86485967355ca4202c5fc
"""柴""适用于 Pixel 8",14.0.0（UD1A.230803.041，2023 年 10 月）,https://flash.android.com/build/10808477?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ud1a.230803.041-factory-3ed11735.zip,3ed11735021f723d9dd49ba98170d4a5ad0d88e9c54338723674886a2a334b54
"""柴""适用于 Pixel 8",14.0.0（UD1A.231105.004，2023 年 11 月）,https://flash.android.com/build/11010374?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ud1a.231105.004-factory-0b858d98.zip,0b858d98fb1829dd10f5196e509cde7a155cae1e3a6628b4f196e230ab87601a
"""柴""适用于 Pixel 8",14.0.0（UQ1A.231205.015，2023 年 12 月）,https://flash.android.com/build/11084887?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-uq1a.231205.015-factory-ac56e72d.zip,ac56e72deba62082ee2dcc1dd9438ce3c6cfd2dfa2f5a6e74d61ac3e528dfe87
"""柴""适用于 Pixel 8",14.0.0（UQ1A.231205.015.A1，2023 年 12 月，Verizon）,https://flash.android.com/build/11085482?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-uq1a.231205.015.a1-factory-4611da06.zip,4611da06ad4449824ec3fe0e3a755d8abb389ded9e3688e0c69a726e48521a94
"""柴""适用于 Pixel 8",14.0.0（UQ1A.240105.004，2024 年 1 月）,https://flash.android.com/build/11206848?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-uq1a.240105.004-factory-9afb0b07.zip,9afb0b075fe67d4460602d2a7db60b742e3145e51e2e3902ff54f665b5ba5550
"""柴""适用于 Pixel 8",14.0.0（UQ1A.240105.004.A1，2024 年 1 月，Verizon）,https://flash.android.com/build/11206926?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-uq1a.240105.004.a1-factory-7cc74255.zip,7cc742550721975cc2770dd8cbf7d162a7504b318c906a46349071bccf603c86
"""柴""适用于 Pixel 8",14.0.0（UQ1A.240205.004，2024 年 2 月）,https://flash.android.com/build/11269751?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-uq1a.240205.004-factory-5f3de3c0.zip,5f3de3c0ba9b5f209766ab376a56ffaad768bfaaa0e3b71bdbcdda9ef640c98e
"""柴""适用于 Pixel 8",14.0.0（UQ1A.240205.004.A1，2024 年 2 月，Verizon、Verizon MVNO）,https://flash.android.com/build/11269968?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-uq1a.240205.004.a1-factory-28db11ff.zip,28db11ff3ad802785ab5ce7a35591cb36942dfcb407fa5b657d3340e5e71e7a0
"""柴""适用于 Pixel 8",14.0.0（UQ1A.240205.004.B1，2024 年 2 月，Softbank）,https://flash.android.com/build/11318806?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-uq1a.240205.004.b1-factory-66f5d773.zip,66f5d773d789106ef01ebd45d3dbc316560de536be6a6553cc17e5d041f300a6
"""柴""适用于 Pixel 8",14.0.0（AP1A.240305.019.A1，2024 年 3 月）,https://flash.android.com/build/11445699?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap1a.240305.019.a1-factory-41c6b5d5.zip,41c6b5d589c706b7d401b3702ba80f53afd397db9e33496dcef575bd1cd35114
"""柴""适用于 Pixel 8",14.0.0（AP1A.240405.002，2024 年 4 月）,https://flash.android.com/build/11480754?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap1a.240405.002-factory-ed0ea957.zip,ed0ea9571c072e10e0d9f2745309e90626c83eb9ab94c81c7e6f23b93348f4da
"""柴""适用于 Pixel 8",14.0.0（AP1A.240405.002.B1，2024 年 4 月）,https://flash.android.com/build/11677284?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap1a.240405.002.b1-factory-4eaef674.zip,4eaef674db5175d469cac315229c4027e5423e254076b5ae14bbca871437b5b0
"""柴""适用于 Pixel 8",14.0.0（AP1A.240505.004，2024 年 5 月）,https://flash.android.com/build/11583682?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap1a.240505.004-factory-3edfe714.zip,3edfe714594c4bf2b40bc9203cde92848b7a17435881aaae55f88017be7eba22
"""柴""适用于 Pixel 8",14.0.0（AP1A.240505.005，2024 年 5 月）,https://flash.android.com/build/11677807?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap1a.240505.005-factory-d0adedea.zip,d0adedeaf20b1f11e92cf89c15524a2646bd72ad96cc85fc3ceab4acb10a8923
"""柴""适用于 Pixel 8",14.0.0（AP1A.240505.005.A1，2024 年 5 月，Verizon、Verizon MVNO）,https://flash.android.com/build/11678256?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap1a.240505.005.a1-factory-5ab51722.zip,5ab51722734a105c4829f3e66698cda04e8047499cdb5646520077f53c0a1344
"""柴""适用于 Pixel 8",14.0.0（AP1A.240505.005.B1，2024 年 5 月，KDDI、KDDI MVNO）,https://flash.android.com/build/11766002?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap1a.240505.005.b1-factory-d41512f2.zip,d41512f2c98ebfc031bc590b591a45e7d195953a1a867831af023eb433ad20d4
"""柴""适用于 Pixel 8",14.0.0（AP2A.240605.024，2024 年 6 月）,https://flash.android.com/build/11860263?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap2a.240605.024-factory-929fd327.zip,929fd327672df58305b923e701ab41bfbc4b4136beabf7799c6ada2cf3864d0e
"""柴""适用于 Pixel 8",14.0.0（AP2A.240605.024.A1，2024 年 6 月，Telus）,https://flash.android.com/build/11940202?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap2a.240605.024.a1-factory-ff820a29.zip,ff820a299a39858ef8d35295b516bc70be4bbd86894a3d2d363ffdae2c1c56c7
"""柴""适用于 Pixel 8",14.0.0（AP2A.240705.005，2024 年 7 月）,https://flash.android.com/build/11942872?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap2a.240705.005-factory-461aa7c8.zip,461aa7c8a7834b429a73d50154ee194e7c22a2bdfa5fde417dc9c8b6c18dd91d
"""柴""适用于 Pixel 8",14.0.0（AP2A.240705.005.A1，2024 年 7 月，Telus）,https://flash.android.com/build/11944170?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap2a.240705.005.a1-factory-dc678be5.zip,dc678be5c08ab85bcb720971e2db34f7a6c9f009301d9981eb17143ac757b0d5
"""柴""适用于 Pixel 8",14.0.0（AP2A.240805.005，2024 年 8 月）,https://flash.android.com/build/12025142?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap2a.240805.005-factory-47c02ead.zip,47c02ead914cca59832a20bc477e88fc969127e277eec1f34fe9edd1cee293a3
"""柴""适用于 Pixel 8",14.0.0（AP2A.240805.005.D1，2024 年 8 月，Telus）,https://flash.android.com/build/12026590?target=shiba-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/shiba-ap2a.240805.005.d1-factory-c7e4f284.zip,c7e4f284d125489ea936386dc51a94d1778eaf14b3b8d71f1cb19a756ed87b85
“felix”适用于 Pixel Fold
“felix”适用于 Pixel Fold,13.0.0（TD3A.230203.070.A1，2023 年 6 月）,https://flash.android.com/build/10075871?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-td3a.230203.070.a1-factory-d935f019.zip,d935f0196d7959c916e4f42e25d92e05cd7d2ca0c01080ee46fc35fa996e302b
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230605.010.C1，2023 年 6 月）,https://flash.android.com/build/10167124?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230605.010.c1-factory-39d45734.zip,39d45734f6ef8bf0055563612fd3d90d682044c721cd56eaadd3518d992e6f84
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230605.010.C2，2023 年 6 月，日本）,https://flash.android.com/build/10199287?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230605.010.c2-factory-a3fcba63.zip,a3fcba63f15ae6d0deecb230490a2238f35ea07718b27b4dd6426cb0504500ff
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230605.010.D1，2023 年 6 月，Verizon、Verizon MVNO）,https://flash.android.com/build/10299586?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230605.010.d1-factory-91f88e93.zip,91f88e93d65ef6f5db3dfc0371992d48f6190c1734305da2249e88500cb79033
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230705.001.B1，2023 年 7 月，Verizon、Verizon MVNO）,https://flash.android.com/build/10304292?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230705.001.b1-factory-98747d76.zip,98747d766e1561189a4c805119ff8a87d722fb67fa42a1ed9ad703a8880e16de
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230705.001.C1，2023 年 7 月）,https://flash.android.com/build/10333960?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230705.001.c1-factory-65f97575.zip,65f9757548e811cc904b83accea8f8ec6f92cd1cf599a18efa9ab5b6ed65943e
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230705.001.C2，2023 年 7 月，日本）,https://flash.android.com/build/10334521?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230705.001.c2-factory-bbb0e245.zip,bbb0e245535db04cdcbfbdba042dfebc47e51a7102f507432317d696a9d73c2c
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230805.001.A3，2023 年 8 月）,https://flash.android.com/build/10345103?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230805.001.a3-factory-16fbd16c.zip,16fbd16ccffedd4a5e8e0d640aee59f29be7dd3201c870c0a3852cdb22e82b2f
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230805.001.A4，2023 年 8 月，日本）,https://flash.android.com/build/10354937?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230805.001.a4-factory-32f74f22.zip,32f74f22a76f989a365e4f06c6d6ebc1bd61b851b52584e6494e497c21c325d3
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230805.001.B2，2023 年 8 月，Verizon、Verizon MVNO）,https://flash.android.com/build/10453839?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230805.001.b2-factory-c17cda3f.zip,c17cda3fb0e39ec7f8d268ad25ecbeb901486765cd77be4695ac69ed9be45162
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230901.001.A1，2023 年 9 月）,https://flash.android.com/build/10750808?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230901.001.a1-factory-334244a0.zip,334244a068ae61f6f609c16171fdd06c17675f3ae1d7a802241892ec3a988df4
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230901.001.A2，2023 年 9 月，日本运营商）,https://flash.android.com/build/10751118?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230901.001.a2-factory-b4fbf083.zip,b4fbf083ac8667d9aa4383e72ff12eea65f4b705c19a047dc9b20f2684151ec5
“felix”适用于 Pixel Fold,13.0.0（TQ3C.230901.001.B1，2023 年 9 月，Verizon、Verizon MVNO）,https://flash.android.com/build/10750989?target=felix-user&hl=zh-cn,https://googledownloads.cn/dl/android/aosp/felix-tq3c.230901.001.b1-factory-288016de.zip,288016dec5a3d3532b55c956d3930c2e56a01fcf5661095b0dfb10efa5d231cc
